ID	VALUE
230019_s_at	102.3861172
234355_s_at	62.60299597
219305_x_at	62.95614875
222861_x_at	83.07003355
228036_s_at	16.46188574
231769_at	326.881161
1554340_a_at	8.956800942
1556826_s_at	16.27902563
1558368_s_at	22.15322347
1555736_a_at	253.7174782
225059_at	231.8027062
238135_at	34.1223904
206800_at	31.94587806
217070_at	38.1145951
217071_s_at	54.03163539
226929_at	147.7101416
239035_at	113.1819367
209957_s_at	94.05082543
206801_at	35.20836126
1555933_at	112.2059004
224706_at	696.2654392
224708_at	402.3677781
200827_at	366.7174782
1566105_at	34.1223904
201155_s_at	488.0656988
216205_s_at	273.1159773
218551_at	166.4582226
48659_at	208.4349205
203508_at	14.4768636
1557571_at	12.48493695
212323_s_at	275.6967523
212324_s_at	176.6214025
212326_at	146.2057472
220221_at	71.49121857
202481_at	77.05175519
231549_at	15.95436992
216001_at	39.46186039
208312_s_at	99.71748101
217273_at	32.93385817
1557771_at	15.20404759
1560097_at	32.19243904
1563639_a_at	142.0097428
1563830_a_at	16.5113062
1563961_at	14.13506635
1564635_a_at	11.63286974
217992_s_at	199.5129997
222483_at	139.0133244
206297_at	40.38502764
207077_at	27.91422833
203984_s_at	177.6066362
210775_x_at	125.3924036
240437_at	31.09512132
212908_at	282.7726519
212911_at	82.82882283
217358_at	36.49614366
219792_at	26.52060394
222930_s_at	21.16834355
224449_at	51.71818602
214583_at	218.1231159
225780_at	466.7348497
238519_at	296.1544236
212146_at	205.2841766
1559977_a_at	40.96997873
232245_at	20.97379579
227593_at	159.1582469
227596_at	20.53587642
227664_at	66.58931441
1556058_s_at	95.17394742
1556059_s_at	389.495256
201996_s_at	430.9564167
201997_s_at	981.1619227
203601_s_at	107.0190802
203602_s_at	259.4039257
236127_at	33.36153431
229381_at	30.86927464
218934_s_at	18.9722832
235682_s_at	24.63638361
207047_s_at	33.41275419
1554748_at	36.62333724
1554749_s_at	74.69811919
205985_x_at	26.69268266
235455_at	55.46012476
203499_at	101.2208707
226857_at	57.49828693
220963_s_at	47.01370627
1559566_at	13.35327137
221812_at	181.698786
221813_at	359.3206496
47773_at	177.0638904
212002_at	351.262385
212003_at	404.8972205
212004_at	447.7311703
212005_at	525.479224
1570241_at	62.14348537
1570242_x_at	61.75070787
220731_s_at	303.7719774
230123_at	89.87539216
215827_x_at	69.56372833
219139_s_at	68.61175997
212854_x_at	4967.830357
230712_at	544.1166751
236273_at	43.44019772
1569291_at	138.6146204
1569293_x_at	105.3841454
211038_s_at	1103.495256
213380_x_at	88.26274769
213382_at	10.06099432
215563_s_at	11.95762044
206274_s_at	67.22207199
216419_at	44.59329963
216801_at	33.64666758
218608_at	137.5614605
202675_at	1209.644713
214166_at	24.79466799
1554384_at	147.3584901
1554385_a_at	104.4952566
209791_at	469.7825115
220962_s_at	162.0320853
223739_at	29.80336002
220779_at	50.14667316
211412_at	8.372856158
211413_s_at	18.87365777
220001_at	13.92328353
214957_at	84.42433943
227154_at	31.69702729
1553437_at	21.88376589
1556012_at	22.79086853
1553529_at	17.9140991
203722_at	286.9898797
211552_s_at	209.8291318
225615_at	57.28829587
1563113_at	10.66671447
211950_at	1351.542607
215636_at	46.44615677
231889_at	13.32412735
232907_at	86.04576087
1556186_s_at	385.6685202
212394_at	105.8566012
212395_s_at	172.039546
212396_s_at	591.2518361
215991_s_at	74.27475895
220688_s_at	1064.085342
235783_at	280.9159935
206469_x_at	146.7917339
216381_x_at	161.0652171
202139_at	678.0580986
214259_s_at	871.0144481
1555781_at	140.0508116
1555783_x_at	141.8747656
220453_at	63.18815208
201949_x_at	1137.822793
201950_x_at	1000.038343
215097_at	12.00054042
37012_at	1438.998169
224867_at	2727.86958
228096_at	48.06107335
1552857_a_at	17.59831944
206944_at	31.13763044
1560292_a_at	51.91033445
227007_at	30.2472742
219739_at	37.72844215
213216_at	371.2730338
221389_at	45.24571835
203649_s_at	64.28523439
206178_at	26.92966583
215870_s_at	10.6019275
215871_at	17.25227532
220423_at	38.99974051
221416_at	16.40619824
230092_at	63.5662083
232109_at	60.22262213
238657_at	15.75402556
1552853_at	18.38911448
1552854_a_at	28.77985887
218309_at	20.59996672
228302_x_at	12.96781346
229163_at	12.28356547
218246_at	207.245273
1569256_a_at	39.8436234
205627_at	24.93043348
209018_s_at	199.1316696
209019_s_at	186.8408932
208674_x_at	2739.012529
208675_s_at	2888.466356
222144_at	45.54560286
230973_at	32.39254171
1554251_at	388.495256
220633_s_at	918.0190044
224591_at	2985.084495
224592_x_at	2192.230978
229204_at	150.3841449
1554309_at	61.52835731
1554310_a_at	132.495256
201935_s_at	824.2944484
201936_s_at	461.5596022
1558825_s_at	100.7925926
223638_at	1097.270542
203911_at	99.88249611
210618_at	58.03266624
201654_s_at	33.31977726
201655_s_at	75.77939005
206151_x_at	40.65885234
210080_x_at	25.86944458
211738_x_at	46.24704692
1556689_a_at	18.82334907
208606_s_at	40.21287106
230751_at	28.92007675
1559728_at	49.96620067
203958_s_at	107.8086888
203959_s_at	292.9508847
218232_at	22.2351623
225353_s_at	16.6621696
202953_at	13.88039229
209588_at	193.6063671
209589_s_at	163.8150023
210651_s_at	147.6063671
211165_x_at	158.9136322
1555897_at	36.23663652
212348_s_at	936.0992117
1553224_at	18.5569781
1558173_a_at	99.81595998
221831_at	172.7688371
221832_s_at	125.6756256
225831_at	252.0816199
207368_at	18.34708929
208765_s_at	2386.116956
208766_s_at	5321.673785
232004_at	247.2730338
229086_at	99.39170006
226388_at	826.568585
241976_at	67.06084909
219103_at	25.34761144
222236_s_at	95.07540481
207042_at	48.03660287
228361_at	392.0652581
235582_at	44.6332622
207826_s_at	2402.717478
1553508_at	15.46630659
1562731_s_at	42.55010838
200010_at	9364.410141
202818_s_at	315.9188168
1570625_at	17.47054897
1570627_at	23.45391115
202819_s_at	358.495256
213604_at	399.9199727
223123_s_at	38.68960102
223124_s_at	590.6511282
229856_s_at	46.95655743
202292_x_at	529.8913617
215566_x_at	309.6111418
215568_x_at	178.1932544
202772_at	388.495256
202838_at	1115.073627
229137_at	10.58816864
206586_at	40.49720999
217779_s_at	1830.53991
222406_s_at	810.8285893
230284_at	48.27192755
238124_at	28.1761108
220056_at	43.78714865
1555499_a_at	63.17694178
244261_at	195.8194652
1562716_at	11.19391226
227694_at	82.33590751
233693_at	67.54771517
210267_at	23.41915445
214579_at	168.4237443
225875_s_at	109.5943163
225876_at	202.645582
219864_s_at	54.32201967
226272_at	502.0662232
229064_s_at	135.3913329
201224_s_at	621.3673731
201225_s_at	1920.57433
201559_s_at	1241.256112
201560_at	3625.00299
221881_s_at	622.871575
1559979_at	27.62130201
202553_s_at	695.0765611
209006_s_at	1002.164897
209007_s_at	1271.168185
210429_at	11.12677512
210430_x_at	56.10571967
210586_x_at	52.68009224
217766_s_at	2760.494158
222401_s_at	4265.306977
215819_s_at	26.40946448
216317_x_at	50.01811271
218562_s_at	264.703649
241364_at	201.4963712
221790_s_at	146.6980041
57082_at	104.3991318
214180_at	30.36346758
218918_at	20.74734562
224659_at	294.0508116
220011_at	175.9921653
222946_s_at	142.064257
242123_at	28.00359649
205232_s_at	68.74121231
205233_s_at	68.09294315
206329_at	37.11107883
224485_s_at	39.86202685
230084_at	55.22484537
236972_at	18.66298179
220430_at	31.56624905
204175_at	393.1886761
219611_s_at	353.0508116
227818_at	427.8626776
221269_s_at	680.2971128
204661_at	22.14060836
34210_at	9.510423793
220289_s_at	16.64490378
220290_at	87.82865751
230756_at	88.38420423
219823_at	9.781535869
218547_at	135.710028
224064_s_at	99.01398703
208668_x_at	11394.40057
207591_s_at	95.23307648
210649_s_at	815.2019071
212152_x_at	875.9657768
218917_s_at	1318.050812
219238_at	242.3293284
240375_at	34.83807118
51146_at	124.4189104
1558327_at	70.6545651
212860_at	283.3490999
231900_at	22.92786195
231908_at	21.82111073
209260_at	23.78023614
33322_i_at	188.860518
33323_r_at	32.13801267
218799_at	262.5407044
218895_at	135.758565
206410_at	81.50045823
201173_x_at	1165.780401
210574_s_at	1070.135143
210575_at	13.54547215
236058_at	32.16087026
227862_at	808.0508116
236052_at	35.8269684
229518_at	19.32727403
1554728_at	15.93320944
209453_at	129.7174782
215497_s_at	113.0003998
216036_x_at	132.495256
40829_at	297.1886236
221512_at	368.7950338
52078_at	506.800358
227134_at	17.29006063
1552631_a_at	43.36851632
219278_at	68.17631277
229960_at	15.9465846
205866_at	20.62134537
214613_at	26.57022397
224562_at	622.6252503
224563_at	45.91057215
205002_at	53.35831288
229379_at	32.08368364
243793_at	21.41711639
204415_at	128.6063671
224533_s_at	9.304918587
216897_s_at	34.61273936
228604_at	66.6145538
228638_at	358.495256
212111_at	549.5824017
212112_s_at	619.2730338
207830_s_at	1313.873836
207571_x_at	32.50890443
210785_s_at	22.89330452
201756_at	1157.976556
218753_at	469.6391954
1552314_a_at	44.25665239
1554844_at	10.89786063
206379_at	45.51558886
226170_at	441.8146498
206278_at	34.96097349
211661_x_at	43.20202395
205545_x_at	1453.60617
212490_at	110.9645756
212491_s_at	476.7098274
218671_s_at	1074.139286
223338_s_at	698.7174782
223339_at	268.5515292
223195_s_at	153.5792394
223196_s_at	106.1813395
219730_at	24.5091564
221650_s_at	127.7490392
215011_at	270.3249872
206499_s_at	506.3841449
215747_s_at	234.9305503
218977_s_at	324.0989766
222800_at	79.07523504
223965_at	15.69406394
223773_s_at	1099.606367
223774_at	332.9638258
228990_at	415.7174782
228997_at	146.8274995
1552846_s_at	95.72819693
209463_s_at	244.5332761
217812_at	1809.30163
222430_s_at	2178.547034
207792_at	32.99824503
1554481_a_at	373.1619227
207793_s_at	302.7016016
214530_x_at	244.9272619
225051_at	3320.521822
227386_s_at	63.95322442
201696_at	1307.361392
239511_s_at	245.3939796
239512_at	521.6063671
241245_at	15.20304478
242837_at	673.0717198
218664_at	219.6639834
211320_s_at	180.5419237
206904_at	40.59010283
206905_s_at	57.38251423
201720_s_at	45.28558173
201721_s_at	44.55534494
1554864_a_at	34.50374776
202898_at	42.53003917
201164_s_at	1738.175761
201165_s_at	1234.161923
201166_s_at	2566.186111
219438_at	67.74795671
215905_s_at	342.1719654
223107_s_at	569.058397
223108_s_at	723.8954817
205738_s_at	37.99619226
214285_at	24.03872743
224762_at	39.30709834
1563802_at	32.50890443
219058_x_at	45.04737973
207619_at	11.64703936
217923_at	506.9099792
204345_at	729.9276261
204966_at	210.210105
1562415_a_at	24.55631099
235417_at	33.97577529
208615_s_at	922.6354198
208616_s_at	3419.960406
208617_s_at	2229.509232
216988_s_at	1911.860138
200040_at	4752.729658
201488_x_at	2725.215598
214185_at	74.51378891
218770_s_at	322.1619227
212101_at	638.3698932
212102_s_at	145.2106611
212103_at	288.4522242
226976_at	429.2730338
1561358_at	51.71818602
212300_at	226.3841449
219585_at	38.34691965
221912_s_at	153.8845285
206650_at	102.6063682
233918_at	83.82877077
223656_s_at	127.5288046
223676_at	47.80138582
234006_s_at	41.79262628
234930_at	10.12622752
208756_at	2648.495256
228593_at	32.79946861
244718_at	22.94274173
223657_at	24.63638361
201209_at	1579.229166
200644_at	2584.606367
1552395_at	158.9116326
1559971_at	26.63897256
218004_at	224.5034857
222200_s_at	368.6443261
235142_at	551.3881998
228970_at	633.0508116
221276_s_at	90.8652245
224746_at	113.1080886
212048_s_at	1381.099763
238760_at	189.8721461
226096_at	52.79695957
226097_at	60.47434449
230646_at	30.27784349
205454_at	44.34633031
225536_at	63.95322442
213038_at	63.95322442
36564_at	46.46986312
1554393_a_at	44.25730412
228000_at	114.4164354
219272_at	42.43131308
236845_at	43.00488407
58308_at	98.8634834
214915_at	94.05082543
226820_at	780.7223796
228957_at	64.22000023
1552498_at	17.50268385
1552499_a_at	16.30708664
1554790_at	77.44592917
1557143_at	22.2351623
1570169_at	15.93756234
233145_at	32.01575135
206156_at	17.69822556
216579_at	30.46113257
204904_at	36.34694927
40687_at	16.40404389
225404_at	365.1621202
239510_at	13.81314329
1559630_at	15.69406394
231151_at	62.77903232
1552969_a_at	21.84544609
1552970_s_at	39.86202685
1561892_at	14.8209427
213698_at	266.7696754
219924_s_at	212.7174782
219925_at	64.81976959
227594_at	119.6070303
227595_at	90.88142895
236246_x_at	67.18485097
220206_at	416.7174782
201585_s_at	1457.732531
201586_s_at	3160.089337
214016_s_at	2034.435504
221768_at	1311.320349
226898_s_at	44.24440071
202049_s_at	564.7840665
202050_s_at	627.6632806
202051_s_at	976.3828853
209556_at	107.8631896
209557_s_at	113.9567151
237002_at	39.64750429
1555348_at	91.72029681
200039_s_at	2971.914769
201404_x_at	301.3841449
212791_at	286.6063671
1553120_at	23.66619077
219621_at	90.68554167
1569408_at	32.31383752
219190_s_at	98.60637086
227930_at	554.7774299
218287_s_at	350.3841449
222576_s_at	147.6063671
219426_at	317.9911252
222842_at	149.8808615
210323_at	52.70154247
223097_at	513.8271569
221900_at	31.09512132
52651_at	30.86217512
203511_s_at	1143.522857
203512_at	1084.760584
217943_s_at	427.3841449
217847_s_at	117.2922234
222439_s_at	449.785295
222440_s_at	433.495256
234942_s_at	411.4153807
242163_at	14.95601711
220193_at	51.40194956
220134_x_at	126.8827307
221710_x_at	157.006348
229998_x_at	82.12999537
223852_s_at	317.7174782
225015_s_at	148.0373143
225593_at	598.420091
221437_s_at	644.0613664
223291_at	47.15548095
223292_s_at	19.94690159
226296_s_at	2590.62849
1553297_a_at	50.46765327
203591_s_at	20.43671525
207454_at	11.68519172
230593_at	28.98108144
218810_at	38.03573918
218165_at	524.1007045
228517_at	90.27307322
219409_at	119.2029751
205186_at	22.44329602
227081_at	13.31539325
201948_at	960.6988992
241450_at	38.72271141
218712_at	312.6433483
221520_s_at	717.4410997
218647_s_at	563.8316093
222703_s_at	510.2785918
225480_at	426.3841449
205322_s_at	166.796242
205323_s_at	127.6395527
227150_at	190.2057437
1563565_at	12.62430483
213643_s_at	87.14534522
213804_at	120.9912365
203818_s_at	451.2309757
218818_at	195.1826161
218235_s_at	1023.990309
233760_at	11.6167483
208345_s_at	116.8162739
210475_at	91.67862326
218088_s_at	641.6558497
222514_at	442.6063671
242531_at	19.03911927
203359_s_at	394.3607544
203360_s_at	385.3864316
203361_s_at	150.495256
221415_s_at	54.76941108
1552502_s_at	10.63568523
1554895_a_at	38.1145951
1554897_s_at	17.15040566
219489_s_at	93.32410701
217893_s_at	696.3841449
222458_s_at	566.3841449
222459_at	786.3986338
201757_at	3350.681258
215268_at	53.83469143
239009_at	36.38170885
220203_at	81.39601631
220204_s_at	28.19373394
222054_at	67.1349822
237473_at	85.56520293
201064_s_at	1021.982832
220662_s_at	60.82931094
226828_s_at	51.71818602
224529_s_at	24.62200185
219671_at	13.87052782
222091_at	49.09545369
207865_s_at	22.01562738
207866_at	22.46591014
235275_at	43.86230468
220256_s_at	59.44804539
233301_at	30.30953069
218617_at	424.6063671
1553386_at	22.68369138
225316_at	123.6338327
200625_s_at	1809.657549
213798_s_at	1687.272848
200975_at	2169.431704
204243_at	206.1532719
231264_at	23.04004588
202939_at	1591.389417
213622_at	37.86540849
232542_at	38.02054108
225282_at	268.9215607
207219_at	65.36403525
1569107_s_at	125.3245607
219567_s_at	50.10198173
222902_s_at	244.9757045
232563_at	105.227459
244398_x_at	57.61360517
204730_at	107.5340097
210991_s_at	35.22947165
221083_at	54.59775766
243209_at	39.0400913
228625_at	86.02737656
202613_at	980.8679311
1553315_at	21.8494051
1554074_s_at	69.07191736
206758_at	49.0739437
220042_x_at	153.9468236
232581_x_at	134.4209194
233884_at	8.792498853
235122_at	44.32413929
244764_at	12.89783018
207502_at	21.51531639
206015_s_at	1081.833996
217310_s_at	124.1227952
235948_at	45.60286887
236376_at	12.62430483
236884_at	13.37861373
241075_at	11.18699353
223636_at	12.89783018
218341_at	365.8860869
221171_at	20.30964932
230897_at	17.80107069
243036_at	9.58368832
204228_at	916.1619227
236142_at	21.74181756
208627_s_at	6599.739006
208628_s_at	8204.169896
216940_x_at	24.50262142
1552535_at	73.16408194
1554804_a_at	67.5019128
1554805_at	20.05254347
220750_s_at	311.8122665
219406_at	116.2172203
62212_at	136.0496024
226723_at	414.5763959
244013_at	33.4922293
232780_s_at	141.9397005
201249_at	12.95126694
201250_s_at	180.5085078
201323_at	1123.882498
1553425_at	15.25442837
225822_at	35.1061352
1554246_at	9.76732867
1560657_at	11.91756859
204468_s_at	14.3185191
207550_at	11.5863008
211903_s_at	19.26408298
216825_s_at	14.75337894
202870_s_at	1877.197477
218028_at	891.0948513
57163_at	1118.166767
1569709_at	25.34761144
203900_at	32.34011998
215364_s_at	95.4414976
221435_x_at	195.6952006
223622_s_at	147.6063671
223769_x_at	211.0931073
200635_s_at	646.9397005
200636_s_at	2690.809796
200637_s_at	503.8285893
215066_at	113.7664002
203204_s_at	358.6503847
203205_at	307.7258885
1555171_at	10.63502545
1555181_a_at	312.3841449
1555678_at	17.79658441
1555702_a_at	79.2153272
1555703_at	14.58312727
225905_s_at	194.8734211
231659_at	51.82378248
203546_at	252.6281387
204514_at	231.7174782
200078_s_at	1969.729919
228994_at	89.18480865
1553891_at	24.38165962
224163_s_at	290.9149879
208973_at	478.2214801
219988_s_at	425.4620871
1554077_a_at	57.34342119
219462_at	78.65817017
230647_at	43.94366686
238365_s_at	18.43948426
238366_at	82.69098292
238367_s_at	32.22042929
239844_x_at	48.12560535
242520_s_at	9.883794347
209408_at	2281.681972
211519_s_at	810.6059183
200858_s_at	7207.990608
214089_at	31.22833447
1552296_at	12.84314946
204958_at	96.05081943
229825_at	19.8650685
1557049_at	66.18338931
215462_at	118.176187
238102_s_at	57.92825949
221292_at	31.09512132
218488_at	613.4485848
218632_at	127.9397005
208970_s_at	1140.106367
208971_at	571.3088388
222074_at	41.90130767
232336_at	20.48080094
1564697_a_at	57.27434665
229332_at	101.4500961
204080_at	342.3773808
205486_at	104.6315693
1559003_a_at	79.64593494
236900_x_at	116.5136914
211774_s_at	100.7174803
208680_at	7302.897631
201900_s_at	769.6063671
241978_at	51.94976817
201969_at	270.6444575
201970_s_at	2613.890156
237276_at	68.40900773
242918_at	81.48380541
236320_at	48.12560535
1569320_at	442.7571119
217877_s_at	459.4645661
222452_s_at	558.4040856
223335_at	998.7210072
211593_s_at	182.8495728
215660_s_at	88.38420423
215661_at	62.27417374
215903_s_at	133.3841449
209114_at	72.17263498
235214_at	89.27308535
204558_at	270.1619227
1555831_s_at	397.9203377
1558983_at	21.8843005
201932_at	516.2667221
215765_at	26.96939091
202233_s_at	5830.060813
1559848_at	96.93970652
226351_at	228.3088801
230023_at	258.5135761
236247_at	98.70124082
204231_s_at	35.57811301
234776_at	8.418520216
1564044_at	27.23876483
1560720_at	35.05690954
209467_s_at	189.5238558
243256_at	62.15440824
224728_at	331.9173134
224729_s_at	1033.751755
230969_at	23.25277944
1559022_at	39.78014894
1559023_a_at	85.72132434
201775_s_at	314.1619227
201776_s_at	475.9397494
201777_s_at	190.0958174
201778_s_at	803.0987457
229524_at	20.68375362
1555497_a_at	37.16922363
210096_at	12.29369803
1553434_at	11.1694863
1554837_a_at	30.25793382
1554931_at	11.68519172
207407_x_at	43.42612999
211231_x_at	77.55465666
227702_at	8.06838244
237395_at	11.9412754
217319_x_at	25.34761144
1553589_a_at	16.66157285
219630_at	22.2351623
206283_s_at	11.97985922
216925_s_at	67.39491586
216928_at	29.56440926
1561651_s_at	78.24233293
205339_at	733.1530205
1570533_at	14.12443506
217870_s_at	1059.543035
222448_s_at	785.1063671
220621_at	20.48080094
224456_s_at	20.8119656
224457_at	26.52060394
207653_at	21.6311713
1569337_at	25.92578152
232378_at	17.90747062
220298_s_at	16.88349691
220299_at	24.70044837
238459_x_at	12.72835819
1553412_at	28.21085285
1569570_at	10.40004451
1558476_at	50.06021152
219670_at	85.74843759
1558856_at	22.18498969
218080_x_at	644.1788158
222511_x_at	156.0719084
224217_s_at	656.1247527
239749_at	30.92394732
208924_at	1733.161923
217886_at	380.9008775
217887_s_at	575.9408841
208709_s_at	2007.367459
229422_at	412.7646453
205924_at	36.31156754
205925_s_at	22.42317008
227123_at	31.09512132
223017_at	1565.110929
225642_at	188.9369543
225976_at	756.8408117
226963_at	1312.828589
238675_x_at	105.9389389
225323_at	116.4063141
242487_at	49.53788046
205085_at	256.5288741
1553709_a_at	422.0847262
223230_at	419.5997452
212704_at	409.9546374
217594_at	85.42145924
213170_at	561.0301905
1555379_at	14.59018109
237033_at	25.43703076
219420_s_at	327.1146063
222883_at	222.6063671
225338_at	686.091855
225350_s_at	867.1776226
227918_s_at	113.5876438
218552_at	85.60648598
235305_s_at	44.22760151
239836_at	12.34952928
226522_at	99.76974397
233148_at	73.13883094
207355_at	64.91297397
210923_at	20.96006877
243623_at	25.17784682
204263_s_at	254.5787935
204264_at	222.3292422
203197_s_at	433.6063671
210092_at	511.495256
210093_s_at	597.508213
1560944_at	11.38652306
240313_at	28.1368032
244128_x_at	20.87955543
218073_s_at	592.0508116
234672_s_at	1790.579427
214733_s_at	264.6165342
206457_s_at	12.21834804
203960_s_at	794.6933458
214163_at	83.94742136
215691_x_at	3217.266464
215084_s_at	860.1896303
200620_at	3153.21668
241018_at	44.45222741
1562470_at	9.778960135
